Product,Country,Conglomerate,Food Form,Preservation,Natural,Date,Year,Quarter,Sum of Total Weight (lbs),Sum of Sales Value USD
PETFOOD,United States of America,Unclassified,DRY,OTHER,NON-NATURAL,10/1/2013,2013,4Q13,13227614,14869911
PETFOOD,United States of America,Unclassified,DRY,OTHER,NON-NATURAL,11/1/2013,2013,4Q13,12264358,13224285
PETFOOD,United States of America,Unclassified,DRY,OTHER,NON-NATURAL,12/1/2013,2013,4Q13,12681691,13344832
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,1/1/2011,2011,1Q11,13353,84260
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,2/1/2011,2011,1Q11,10952,61945
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,3/1/2011,2011,1Q11,8015,47328
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,4/1/2011,2011,2Q11,8415,52759
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,5/1/2011,2011,2Q11,13125,68463
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,6/1/2011,2011,2Q11,9134,56111
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,7/1/2011,2011,3Q11,13105,77264
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,8/1/2011,2011,3Q11,10502,61759
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,9/1/2011,2011,3Q11,12272,61842
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,10/1/2011,2011,4Q11,11902,75611
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,11/1/2011,2011,4Q11,9549,58341
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,12/1/2011,2011,4Q11,14632,76835
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,1/1/2012,2012,1Q12,15550,78829
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,2/1/2012,2012,1Q12,14155,64424
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,3/1/2012,2012,1Q12,12038,60483
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,4/1/2012,2012,2Q12,9150,57654
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,5/1/2012,2012,2Q12,10530,67529
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,6/1/2012,2012,2Q12,7050,43182
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,7/1/2012,2012,3Q12,7174,45204
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,8/1/2012,2012,3Q12,5055,35628
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,9/1/2012,2012,3Q12,4626,31960
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,10/1/2012,2012,4Q12,5062,32971
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,11/1/2012,2012,4Q12,4208,26688
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,12/1/2012,2012,4Q12,3850,28626
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,1/1/2013,2013,1Q13,5014,38007
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,2/1/2013,2013,1Q13,4917,31793
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,3/1/2013,2013,1Q13,4752,32716
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,4/1/2013,2013,2Q13,5583,36959
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,5/1/2013,2013,2Q13,5599,38160
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,6/1/2013,2013,2Q13,4856,31901
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,7/1/2013,2013,3Q13,5746,36085
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,8/1/2013,2013,3Q13,4221,25453
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,9/1/2013,2013,3Q13,3442,21567
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,10/1/2013,2013,4Q13,3358,20996
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,11/1/2013,2013,4Q13,2548,15201
PETFOOD,United States of America,Unclassified,LIQUID,OTHER,NATURAL,12/1/2013,2013,4Q13,2901,16869
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NATURAL,11/1/2013,2013,4Q13,5,553
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NATURAL,12/1/2013,2013,4Q13,11,1093
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,7/1/2011,2011,3Q11,81,1706
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,8/1/2011,2011,3Q11,155,3146
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,9/1/2011,2011,3Q11,66,1358
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,10/1/2011,2011,4Q11,144,2972
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,11/1/2011,2011,4Q11,81,1630
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,12/1/2011,2011,4Q11,203,3495
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,1/1/2012,2012,1Q12,145,2670
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,2/1/2012,2012,1Q12,82,1482
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,3/1/2012,2012,1Q12,125,2394
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,4/1/2012,2012,2Q12,160,3222
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,5/1/2012,2012,2Q12,178,3444
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,6/1/2012,2012,2Q12,156,3256
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,7/1/2012,2012,3Q12,163,3203
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,8/1/2012,2012,3Q12,82,1645
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,9/1/2012,2012,3Q12,115,2450
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,10/1/2012,2012,4Q12,162,3220
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,11/1/2012,2012,4Q12,138,2665
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,12/1/2012,2012,4Q12,146,2784
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,1/1/2013,2013,1Q13,177,3475
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,2/1/2013,2013,1Q13,103,1964
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,3/1/2013,2013,1Q13,152,3133
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,4/1/2013,2013,2Q13,201,4211
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,5/1/2013,2013,2Q13,166,3374
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,6/1/2013,2013,2Q13,182,3275
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,7/1/2013,2013,3Q13,184,3598
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,8/1/2013,2013,3Q13,129,2584
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,9/1/2013,2013,3Q13,131,2665
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,10/1/2013,2013,4Q13,153,2988
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,11/1/2013,2013,4Q13,226,4360
PETFOOD,United States of America,Unclassified,PILL POCKET,OTHER,NON-NATURAL,12/1/2013,2013,4Q13,159,3201
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,6/1/2011,2011,2Q11,1,30
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,10/1/2011,2011,4Q11,9,167
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,11/1/2011,2011,4Q11,1,28
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,1/1/2012,2012,1Q12,4,84
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,2/1/2012,2012,1Q12,72,1431
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,3/1/2012,2012,1Q12,136,2658
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,4/1/2012,2012,2Q12,316,6283
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,5/1/2012,2012,2Q12,166,3299
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,6/1/2012,2012,2Q12,220,4386
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,7/1/2012,2012,3Q12,258,5123
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,8/1/2012,2012,3Q12,252,5154
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,9/1/2012,2012,3Q12,210,4287
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,10/1/2012,2012,4Q12,178,3545
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,11/1/2012,2012,4Q12,346,6940
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,12/1/2012,2012,4Q12,487,9730
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,1/1/2013,2013,1Q13,504,10295
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,2/1/2013,2013,1Q13,447,8842
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,3/1/2013,2013,1Q13,370,7348
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,4/1/2013,2013,2Q13,231,4582
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,5/1/2013,2013,2Q13,228,4530
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,6/1/2013,2013,2Q13,73,1446
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,7/1/2013,2013,3Q13,129,2537
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,8/1/2013,2013,3Q13,67,1343
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,9/1/2013,2013,3Q13,73,1473
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,10/1/2013,2013,4Q13,76,1541
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,11/1/2013,2013,4Q13,196,3987
PETFOOD,United States of America,Unclassified,REFRIGERATED,FREEZE-DRIED,NATURAL,12/1/2013,2013,4Q13,150,2595
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,1/1/2011,2011,1Q11,635709,2739671
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,2/1/2011,2011,1Q11,615183,2748669
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,3/1/2011,2011,1Q11,659236,2995799
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,4/1/2011,2011,2Q11,647238,2879925
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,5/1/2011,2011,2Q11,730748,3371517
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,6/1/2011,2011,2Q11,719499,3287020
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,7/1/2011,2011,3Q11,788801,3560703
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,8/1/2011,2011,3Q11,717004,3417555
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,9/1/2011,2011,3Q11,782200,3705053
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,10/1/2011,2011,4Q11,805523,3645759
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,11/1/2011,2011,4Q11,758757,3557123
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,12/1/2011,2011,4Q11,784399,3636612
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,1/1/2012,2012,1Q12,762704,3493338
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,2/1/2012,2012,1Q12,727521,3410494
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,3/1/2012,2012,1Q12,704732,3412697
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,4/1/2012,2012,2Q12,746171,3688484
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,5/1/2012,2012,2Q12,793024,3863755
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,6/1/2012,2012,2Q12,755164,3730506
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,7/1/2012,2012,3Q12,826132,3996017
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,8/1/2012,2012,3Q12,791780,4006070
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,9/1/2012,2012,3Q12,742943,3749896
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,10/1/2012,2012,4Q12,751686,3709250
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,11/1/2012,2012,4Q12,780074,3933111
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,12/1/2012,2012,4Q12,775572,3957763
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,1/1/2013,2013,1Q13,807976,4169490
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,2/1/2013,2013,1Q13,738316,3780416
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,3/1/2013,2013,1Q13,728166,3784626
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,4/1/2013,2013,2Q13,790617,4044679
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,5/1/2013,2013,2Q13,778473,4052747
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,6/1/2013,2013,2Q13,775843,4163176
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,7/1/2013,2013,3Q13,834508,4509061
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,8/1/2013,2013,3Q13,835277,4551922
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,9/1/2013,2013,3Q13,770613,4196388
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,10/1/2013,2013,4Q13,798585,4510537
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,11/1/2013,2013,4Q13,771241,4274926
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NATURAL,12/1/2013,2013,4Q13,820294,4676366
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,1/1/2011,2011,1Q11,57649,84991
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,2/1/2011,2011,1Q11,51003,75065
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,3/1/2011,2011,1Q11,52128,77990
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,4/1/2011,2011,2Q11,73120,110098
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,5/1/2011,2011,2Q11,48559,82961
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,6/1/2011,2011,2Q11,42238,68418
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,7/1/2011,2011,3Q11,39966,64292
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,8/1/2011,2011,3Q11,53393,84046
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,9/1/2011,2011,3Q11,47531,74879
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,10/1/2011,2011,4Q11,57794,89306
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,11/1/2011,2011,4Q11,50750,79717
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,12/1/2011,2011,4Q11,42253,66952
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,1/1/2012,2012,1Q12,59557,96105
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,2/1/2012,2012,1Q12,52691,85314
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,3/1/2012,2012,1Q12,53762,87423
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,4/1/2012,2012,2Q12,53665,87981
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,5/1/2012,2012,2Q12,67976,107118
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,6/1/2012,2012,2Q12,58468,93462
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,7/1/2012,2012,3Q12,57716,98291
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,8/1/2012,2012,3Q12,53237,93286
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,9/1/2012,2012,3Q12,60356,115166
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,10/1/2012,2012,4Q12,68971,125321
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,11/1/2012,2012,4Q12,67551,123306
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,12/1/2012,2012,4Q12,65105,134293
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,1/1/2013,2013,1Q13,94516,197271
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,2/1/2013,2013,1Q13,88825,186015
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,3/1/2013,2013,1Q13,76026,171888
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,4/1/2013,2013,2Q13,66042,147909
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,5/1/2013,2013,2Q13,81673,187333
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,6/1/2013,2013,2Q13,72851,166017
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,7/1/2013,2013,3Q13,72795,172797
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,8/1/2013,2013,3Q13,73751,170263
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,9/1/2013,2013,3Q13,87732,180625
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,10/1/2013,2013,4Q13,84645,178082
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,11/1/2013,2013,4Q13,52118,105493
PETFOOD,United States of America,Unclassified,REFRIGERATED,OTHER,NON-NATURAL,12/1/2013,2013,4Q13,47503,98918
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,1/1/2011,2011,1Q11,215724,3204311
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,2/1/2011,2011,1Q11,175467,3096103
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,3/1/2011,2011,1Q11,198419,3197642
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,4/1/2011,2011,2Q11,174674,3194185
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,5/1/2011,2011,2Q11,182693,3352003
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,6/1/2011,2011,2Q11,175716,3084389
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,7/1/2011,2011,3Q11,193441,3517292
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,8/1/2011,2011,3Q11,173889,3078214
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,9/1/2011,2011,3Q11,178182,3279410
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,10/1/2011,2011,4Q11,215215,3752042
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,11/1/2011,2011,4Q11,190095,3317107
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,12/1/2011,2011,4Q11,247797,4233599
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,1/1/2012,2012,1Q12,238434,3893564
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,2/1/2012,2012,1Q12,214036,3607763
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,3/1/2012,2012,1Q12,221504,3672984
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,4/1/2012,2012,2Q12,243985,3878533
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,5/1/2012,2012,2Q12,275008,4313848
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,6/1/2012,2012,2Q12,258264,4067453
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,7/1/2012,2012,3Q12,304240,4689966
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,8/1/2012,2012,3Q12,286501,4411170
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,9/1/2012,2012,3Q12,275275,4305526
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,10/1/2012,2012,4Q12,316187,4886347
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,11/1/2012,2012,4Q12,277424,4304543
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,12/1/2012,2012,4Q12,338892,5217021
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,1/1/2013,2013,1Q13,403211,6602172
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,2/1/2013,2013,1Q13,449291,7255656
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,3/1/2013,2013,1Q13,474170,7481404
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,4/1/2013,2013,2Q13,473255,7415645
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,5/1/2013,2013,2Q13,606880,9405310
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,6/1/2013,2013,2Q13,502490,8172998
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,7/1/2013,2013,3Q13,564291,9084194
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,8/1/2013,2013,3Q13,478051,7777342
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,9/1/2013,2013,3Q13,491614,7904739
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,10/1/2013,2013,4Q13,589151,9465532
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,11/1/2013,2013,4Q13,503681,7957471
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NATURAL,12/1/2013,2013,4Q13,579500,8996392
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,1/1/2011,2011,1Q11,54870,379285
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,2/1/2011,2011,1Q11,58597,398750
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,3/1/2011,2011,1Q11,56367,376392
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,4/1/2011,2011,2Q11,57219,432806
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,5/1/2011,2011,2Q11,61543,507480
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,6/1/2011,2011,2Q11,64837,572477
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,7/1/2011,2011,3Q11,89404,938660
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,8/1/2011,2011,3Q11,90912,919641
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,9/1/2011,2011,3Q11,78640,794000
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,10/1/2011,2011,4Q11,92560,992579
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,11/1/2011,2011,4Q11,82014,877929
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,12/1/2011,2011,4Q11,137377,1439893
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,1/1/2012,2012,1Q12,110830,1209579
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,2/1/2012,2012,1Q12,103672,1081582
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,3/1/2012,2012,1Q12,125165,1194182
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,4/1/2012,2012,2Q12,124088,1266136
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,5/1/2012,2012,2Q12,151843,1680024
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,6/1/2012,2012,2Q12,155620,1637527
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,7/1/2012,2012,3Q12,221582,2267442
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,8/1/2012,2012,3Q12,174654,1858476
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,9/1/2012,2012,3Q12,163494,1797576
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,10/1/2012,2012,4Q12,181708,2058025
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,11/1/2012,2012,4Q12,151823,1651100
PETFOOD,United States of America,Unclassified,TREATS,DEHYDRATED,NON-NATURAL,12/1/2012,2012,4Q12,202646,2186618
